dataset_id,year,publisher,group_title,frequency_of_update,data_format,language,resource_count
3292,2014,経済産業省,行財政,1,PDF,日本語,8
3292,2014,経済産業省,行財政,1,HTML,日本語,2
3293,2014,経済産業省,行財政,0,PDF,日本語,1
3294,2014,経済産業省,行財政,0,PDF,日本語,1
3295,2014,経済産業省,行財政,0,PDF,日本語,1
3296,2014,経済産業省,行財政,0,PDF,日本語,1
3297,2014,経済産業省,行財政,0,PDF,日本語,3
3298,2014,経済産業省,行財政,0,PDF,日本語,3
3299,2014,経済産業省,行財政,0,PDF,日本語,4
3300,2014,経済産業省,行財政,0,PDF,日本語,3
3301,2014,経済産業省,行財政,0,PDF,日本語,2
3302,2014,経済産業省,行財政,0,PDF,日本語,2
3303,2014,経済産業省,行財政,0,PDF,日本語,2
3304,2014,経済産業省,行財政,0,PDF,日本語,2
3305,2014,経済産業省,行財政,0,PDF,日本語,1
3306,2014,経済産業省,行財政,0,PDF,日本語,1
3307,2014,経済産業省,行財政,0,PDF,日本語,1
3308,2014,経済産業省,行財政,0,PDF,日本語,1
3309,2014,経済産業省,行財政,0,PDF,日本語,1
3310,2014,経済産業省,行財政,0,PDF,日本語,2
3311,2014,経済産業省,行財政,0,PDF,日本語,2
3312,2014,経済産業省,行財政,0,PDF,日本語,2
3313,2014,経済産業省,行財政,0,PDF,日本語,2
3314,2014,経済産業省,行財政,0,PDF,日本語,2
3315,2014,経済産業省,行財政,0,PDF,日本語,2
3316,2014,経済産業省,行財政,0,PDF,日本語,2
3317,2014,経済産業省,行財政,0,PDF,日本語,1
3318,2014,経済産業省,行財政,0,PDF,日本語,1
3319,2014,経済産業省,行財政,0,PDF,日本語,1
3320,2014,経済産業省,行財政,0,PDF,日本語,5
3321,2014,経済産業省,行財政,0,PDF,日本語,2
3322,2014,経済産業省,行財政,0,PDF,日本語,2
3323,2014,経済産業省,行財政,0,PDF,日本語,2
3324,2014,経済産業省,行財政,0,PDF,日本語,4
3325,2014,経済産業省,行財政,0,PDF,日本語,2
3326,2014,経済産業省,行財政,1,PDF,日本語,1
3327,2014,経済産業省,行財政,1,PDF,日本語,2
3328,2014,経済産業省,行財政,1,PDF,日本語,2
3329,2014,経済産業省,行財政,1,PDF,日本語,1
3330,2014,経済産業省,行財政,1,PDF,日本語,1
3331,2014,経済産業省,行財政,1,PDF,日本語,1
3332,2014,経済産業省,行財政,1,PDF,日本語,1
3333,2014,経済産業省,行財政,1,PDF,日本語,1
3334,2014,経済産業省,行財政,1,PDF,日本語,1
3335,2014,経済産業省,行財政,1,PDF,日本語,1
3336,2014,経済産業省,行財政,1,PDF,日本語,1
3337,2014,経済産業省,行財政,1,PDF,日本語,1
3338,2014,経済産業省,行財政,1,PDF,日本語,1
3339,2014,経済産業省,行財政,1,PDF,日本語,1
3340,2014,経済産業省,行財政,1,PDF,日本語,1
3341,2014,経済産業省,行財政,1,PDF,日本語,1
3342,2014,経済産業省,行財政,1,PDF,日本語,1
3343,2014,経済産業省,行財政,1,PDF,日本語,1
3344,2014,経済産業省,行財政,0,PDF,日本語,1
3345,2014,経済産業省,行財政,1,PDF,日本語,1
3346,2014,経済産業省,行財政,1,PDF,日本語,1
3347,2014,経済産業省,行財政,1,PDF,日本語,1
3348,2014,経済産業省,行財政,1,PDF,日本語,1
3349,2014,経済産業省,行財政,1,PDF,日本語,1
3350,2014,経済産業省,行財政,1,PDF,日本語,2
3351,2014,経済産業省,行財政,1,PDF,日本語,1
3352,2014,経済産業省,行財政,1,PDF,日本語,1
3353,2014,経済産業省,行財政,1,PDF,日本語,1
3354,2014,経済産業省,行財政,1,PDF,日本語,1
3355,2014,経済産業省,行財政,1,PDF,日本語,1
3356,2014,経済産業省,行財政,1,PDF,日本語,1
3357,2014,経済産業省,行財政,1,PDF,日本語,1
3358,2014,経済産業省,行財政,1,PDF,日本語,1
3359,2014,経済産業省,行財政,1,PDF,日本語,1
3360,2014,経済産業省,行財政,1,PDF,日本語,1
3361,2014,経済産業省,行財政,0,PDF,日本語,1
3362,2014,経済産業省,行財政,4,HTML,日本語,1
3363,2014,経済産業省,行財政,0,HTML,日本語,1
3364,2014,経済産業省,行財政,0,HTML,日本語,1
3365,2014,経済産業省,行財政,0,HTML,日本語,1
3366,2014,経済産業省,行財政,0,HTML,日本語,1
3367,2014,経済産業省,行財政,0,HTML,日本語,1
3368,2014,経済産業省,行財政,0,HTML,日本語,1
3369,2014,経済産業省,行財政,0,HTML,日本語,1
3370,2014,経済産業省,行財政,0,HTML,日本語,1
3371,2014,経済産業省,行財政,0,HTML,日本語,1
3372,2014,経済産業省,行財政,0,HTML,日本語,1
3373,2014,経済産業省,行財政,0,HTML,日本語,1
3374,2014,経済産業省,行財政,0,HTML,日本語,1
3375,2014,経済産業省,行財政,0,HTML,日本語,1
3376,2014,経済産業省,行財政,0,HTML,日本語,1
3377,2014,経済産業省,行財政,0,HTML,日本語,1
3378,2014,経済産業省,行財政,1,PDF,日本語,3
3379,2014,経済産業省,行財政,1,PDF,日本語,3
3380,2014,経済産業省,行財政,1,PDF,日本語,7
3380,2014,経済産業省,行財政,1,未設定,日本語,1
3381,2014,経済産業省,行財政,1,PDF,日本語,14
3381,2014,経済産業省,行財政,1,未設定,日本語,1
3382,2014,経済産業省,行財政,1,ZIP,日本語,7
3382,2014,経済産業省,行財政,1,PDF,日本語,7
3383,2014,経済産業省,行財政,1,ZIP,日本語,4
3383,2014,経済産業省,行財政,1,PDF,日本語,4
3384,2014,経済産業省,行財政,1,PDF,日本語,1
3384,2014,経済産業省,行財政,1,ZIP,日本語,1
3385,2014,経済産業省,行財政,1,ZIP,日本語,1
3385,2014,経済産業省,行財政,1,PDF,日本語,1
3386,2014,経済産業省,行財政,1,PDF,日本語,1
3386,2014,経済産業省,行財政,1,ZIP,日本語,1
3387,2014,経済産業省,行財政,1,ZIP,日本語,1
3387,2014,経済産業省,行財政,1,PDF,日本語,1
3388,2014,経済産業省,行財政,1,ZIP,日本語,1
3388,2014,経済産業省,行財政,1,PDF,日本語,1
3389,2014,経済産業省,行財政,1,ZIP,日本語,1
3389,2014,経済産業省,行財政,1,PDF,日本語,1
3390,2014,経済産業省,行財政,1,PDF,日本語,5
3391,2014,経済産業省,行財政,1,ZIP,日本語,7
3391,2014,経済産業省,行財政,1,PDF,日本語,7
3392,2014,経済産業省,行財政,1,ZIP,日本語,4
3392,2014,経済産業省,行財政,1,PDF,日本語,4
3393,2014,経済産業省,行財政,1,PDF,日本語,1
3393,2014,経済産業省,行財政,1,ZIP,日本語,1
3394,2014,経済産業省,行財政,1,PDF,日本語,1
3394,2014,経済産業省,行財政,1,ZIP,日本語,1
3395,2014,経済産業省,行財政,1,ZIP,日本語,1
3395,2014,経済産業省,行財政,1,PDF,日本語,1
3396,2014,経済産業省,行財政,1,ZIP,日本語,1
3396,2014,経済産業省,行財政,1,PDF,日本語,1
3397,2014,経済産業省,行財政,1,PDF,日本語,1
3397,2014,経済産業省,行財政,1,ZIP,日本語,1
3398,2014,経済産業省,行財政,1,PDF,日本語,1
3398,2014,経済産業省,行財政,1,ZIP,日本語,1
3399,2014,経済産業省,行財政,1,PDF,日本語,1
3399,2014,経済産業省,行財政,1,ZIP,日本語,1
3400,2014,経済産業省,行財政,1,ZIP,日本語,1
3400,2014,経済産業省,行財政,1,PDF,日本語,1
3401,2014,経済産業省,行財政,1,PDF,日本語,1
3401,2014,経済産業省,行財政,1,ZIP,日本語,1
3402,2014,経済産業省,行財政,1,PDF,日本語,1
3402,2014,経済産業省,行財政,1,ZIP,日本語,1
3403,2014,経済産業省,行財政,1,PDF,日本語,31
3404,2014,経済産業省,行財政,1,PDF,日本語,2
3405,2014,経済産業省,行財政,1,PDF,日本語,3
3406,2014,経済産業省,行財政,1,PDF,日本語,326
3407,2014,経済産業省,行財政,1,PDF,日本語,344
3408,2014,経済産業省,行財政,1,PDF,日本語,4
3409,2014,経済産業省,行財政,1,PDF,日本語,30
3410,2014,経済産業省,行財政,1,PDF,日本語,38
3411,2014,経済産業省,行財政,1,PDF,日本語,102
3412,2014,経済産業省,行財政,1,PDF,日本語,2
3413,2014,経済産業省,行財政,1,PDF,日本語,54
3414,2014,経済産業省,行財政,1,PDF,日本語,43
3415,2014,経済産業省,行財政,1,PDF,日本語,3
3416,2014,経済産業省,行財政,1,PDF,日本語,1
3416,2014,経済産業省,行財政,1,HTML,日本語,1
3417,2014,経済産業省,行財政,1,HTML,日本語,1
3417,2014,経済産業省,行財政,1,PDF,日本語,11
3417,2014,経済産業省,行財政,1,未設定,日本語,1
3418,2014,経済産業省,行財政,1,PDF,日本語,11
3418,2014,経済産業省,行財政,1,HTML,日本語,1
3418,2014,経済産業省,行財政,1,未設定,日本語,1
3419,2014,経済産業省,行財政,1,HTML,日本語,1
3419,2014,経済産業省,行財政,1,PDF,日本語,11
3419,2014,経済産業省,行財政,1,未設定,日本語,1
3420,2014,経済産業省,行財政,1,PDF,日本語,1
3421,2014,経済産業省,行財政,1,HTML,日本語,1
3421,2014,経済産業省,行財政,1,PDF,日本語,2
3422,2014,経済産業省,行財政,1,PDF,日本語,361
3423,2014,経済産業省,行財政,1,PDF,日本語,238
3424,2014,経済産業省,行財政,1,PDF,日本語,126
3425,2014,経済産業省,行財政,1,PDF,日本語,4
3426,2014,経済産業省,行財政,1,PDF,日本語,38
3427,2014,経済産業省,行財政,1,PDF,日本語,1
3428,2014,経済産業省,行財政,1,PDF,日本語,2
3429,2014,経済産業省,行財政,0,HTML,日本語,2
3430,2014,経済産業省,行財政,1,PDF,日本語,1
3431,2014,経済産業省,行財政,1,PDF,日本語,1
3432,2014,経済産業省,行財政,1,PDF,日本語,1
3433,2014,経済産業省,行財政,1,PDF,日本語,1
3434,2014,経済産業省,行財政,1,PDF,日本語,1
3435,2014,経済産業省,行財政,1,PDF,日本語,1
3436,2014,経済産業省,行財政,1,PDF,日本語,1
3437,2014,経済産業省,行財政,1,PDF,日本語,1
3438,2014,経済産業省,行財政,1,PDF,日本語,1
3439,2014,経済産業省,行財政,1,PDF,日本語,1
3440,2014,経済産業省,行財政,1,PDF,日本語,1
3441,2014,経済産業省,行財政,1,PDF,日本語,1
3442,2014,経済産業省,行財政,1,PDF,日本語,1
3443,2014,経済産業省,行財政,1,PDF,日本語,2
3444,2014,経済産業省,行財政,1,PDF,日本語,1
3445,2014,経済産業省,行財政,1,PDF,日本語,1
3446,2014,経済産業省,行財政,1,PDF,日本語,1
3447,2014,経済産業省,行財政,1,PDF,日本語,2
3448,2014,経済産業省,行財政,1,PDF,日本語,2
3449,2014,経済産業省,行財政,1,PDF,日本語,2
3450,2014,経済産業省,行財政,1,PDF,日本語,2
3451,2014,経済産業省,行財政,0,HTML,日本語,2
3452,2014,経済産業省,行財政,0,HTML,日本語,2
3453,2014,経済産業省,行財政,0,PDF,日本語,1
3454,2014,経済産業省,行財政,0,PDF,日本語,2
3455,2014,経済産業省,行財政,0,HTML,日本語,4
3456,2014,経済産業省,行財政,0,HTML,日本語,4
3457,2014,経済産業省,行財政,0,HTML,日本語,4
3458,2014,経済産業省,行財政,1,PDF,日本語,1
3459,2014,経済産業省,行財政,1,PDF,日本語,1
3460,2014,経済産業省,行財政,1,XLS,日本語,1
3461,2014,経済産業省,行財政,1,XLS,日本語,1
3462,2014,経済産業省,行財政,1,XLS,日本語,1
3463,2014,経済産業省,行財政,0,XLS,日本語,3
3464,2014,経済産業省,行財政,0,PDF,日本語,7
3464,2014,経済産業省,行財政,0,XLS,日本語,3
3465,2014,経済産業省,行財政,0,PDF,日本語,5
3466,2014,経済産業省,行財政,0,PDF,日本語,8
3467,2014,経済産業省,行財政,0,PDF,日本語,2
3468,2014,経済産業省,行財政,0,ZIP,日本語,1
3469,2014,経済産業省,エネルギー・水,1,XLS,日本語,2
3470,2014,経済産業省,エネルギー・水,1,XLS,日本語,2
3471,2014,経済産業省,行財政,1,未設定,日本語,1
3471,2014,経済産業省,行財政,1,PDF,日本語,18
3472,2014,経済産業省,エネルギー・水,12,PDF,日本語,1
3473,2014,経済産業省,エネルギー・水,12,PDF,日本語,12
3474,2014,経済産業省,エネルギー・水,12,PDF,日本語,12
3475,2014,経済産業省,エネルギー・水,12,PDF,日本語,12
3476,2014,経済産業省,エネルギー・水,12,PDF,日本語,12
3477,2014,経済産業省,エネルギー・水,12,PDF,日本語,12
3478,2014,経済産業省,エネルギー・水,12,PDF,日本語,12
3479,2014,経済産業省,エネルギー・水,12,PDF,日本語,12
3480,2014,経済産業省,エネルギー・水,12,PDF,日本語,12
3481,2014,経済産業省,エネルギー・水,12,PDF,日本語,12
3482,2014,経済産業省,エネルギー・水,12,PDF,日本語,12
3483,2014,経済産業省,エネルギー・水,12,PDF,日本語,11
3484,2014,経済産業省,司法・安全・環境,1,PDF,日本語,197
3484,2014,経済産業省,司法・安全・環境,1,HTML,日本語,2
3485,2014,経済産業省,司法・安全・環境,1,PDF,日本語,198
3485,2014,経済産業省,司法・安全・環境,1,HTML,日本語,2
3486,2014,経済産業省,司法・安全・環境,1,HTML,日本語,2
3486,2014,経済産業省,司法・安全・環境,1,PDF,日本語,198
3487,2014,経済産業省,司法・安全・環境,1,HTML,日本語,2
